ID,dataset,orgfile,target,IndependentVars,ParameterNames,ParameterValues,FixedConstantValues,PySRFeatures,feature_name_map,complexity,loss,score,equation,sympy_format,restored_equation,orgpara_list,para_eq,para_list
P06,5,5.csv,omega,"[""k""]","[""d""]",[3.61928486],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",23,0.002534739,0.0002018925784598,(((xv_a + ((xv_a + (sin(xv_a) * sin((xv_a ^ xv_a) * 1.2017459))) * (sin(xv_a) * -0.049655203))) * 0.38656) + xv_a) - -0.5336804,xv_a + (xv_a + (xv_a + sin(xv_a)*sin(xv_a**xv_a*1.2017459))*sin(xv_a)*(-0.049655203))*0.38656 - 1*(-0.5336804),1.38656*k - 0.01919471527168*(k + sin(k)*sin(1.2017459*k**k))*sin(k) + 0.5336804,"[0.533680400000000, 1.38656000000000, -0.0191947152716800, 1.20174590000000]",k*p1 + p0 + p2*(k + sin(k)*sin(k**k*p3))*sin(k),"[p0, p1, p2, p3]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",33,0.0024220748,0.0002279237097572,sqrt((xv_a * (((cos((xv_a * ((xv_a + 5.3003175e6) * 1.3708562e6)) * 5.6646075e6) * 0.0050658914) + (cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * (xv_a * -0.0019698162))) + xv_a)) - -0.8003855) * 1.4998277,1.4998277*sqrt(xv_a*(-0.0019698162*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a + 0.0050658914*cos(5664607.5*xv_a*(1370856.2*xv_a + 7265973106843.5))) + 0.8003855),1.4998277*sqrt(k*(-0.0019698162*k*cos(5664608.0*k - 364289.3) + k + 0.0050658914*cos(5664607.5*k*(1370856.2*k + 7265973106843.5))) + 0.8003855),"[1.49982770000000, 0.800385500000000, 0.00506589140000000, 5664607.50000000, 7265973106843.50, 1370856.20000000, -0.00196981620000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p6*cos(k*p8 + p7) + k + p2*cos(k*p3*(k*p5 + p4))) + p1)**p9,"[p0, p1, p2, p3, p4, p5, p6, p7, p8, p9]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",29,0.002424284,0.0010411674317109,sqrt((((((cos((xv_a + xv_a) * -2.0635497e12) * -0.001210595) + (cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * -0.0019637742)) * xv_a) + xv_a) * xv_a) - -0.80077887) * 1.4998125,1.4998125*sqrt(xv_a*(xv_a*(-0.001210595*cos(4127099400000.0*xv_a) - 0.0019637742*cos(5664608.0*xv_a - 364289.3)) + xv_a) + 0.80077887),1.4998125*sqrt(k*(k*(-0.001210595*cos(4127099400000.0*k) - 0.0019637742*cos(5664608.0*k - 364289.3)) + k) + 0.80077887),"[1.49981250000000, 0.800778870000000, -0.00121059500000000, 4127099400000.00, -0.00196377420000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*(p2*cos(k*p3) + p4*cos(k*p6 + p5)) + k) + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",28,0.0024268094,4.450188668126916e-05,sqrt((xv_a * (((sin(exp(xv_a) * -1.489519) + (cos(364289.3 - ((xv_a * 5.664607e6) + xv_a)) * xv_a)) * -0.0019550535) + xv_a)) - -0.80066437) * 1.4997641,1.4997641*sqrt(xv_a*(-0.0019550535*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a + 0.0019550535*sin(1.489519*exp(xv_a))) + 0.80066437),1.4997641*sqrt(k*(-0.0019550535*k*cos(5664608.0*k - 364289.3) + k + 0.0019550535*sin(1.489519*exp(k))) + 0.80066437),"[1.49976410000000, 0.800664370000000, 0.00195505350000000, 1.48951900000000, -0.00195505350000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p4*cos(k*p6 + p5) + k + p2*sin(p3*exp(k))) + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",27,0.0024269174,1.7758838680937468e-05,sqrt((((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * ((xv_a + ((cos(xv_a) + -2.1768098) * sin(xv_a))) * -0.0018081291)) + xv_a) * xv_a) - -0.80528885) * 1.4994969,1.4994969*sqrt(xv_a*(xv_a + (-0.0018081291*xv_a - 0.0018081291*(cos(xv_a) - 2.1768098)*sin(xv_a))*cos(5664608.0*xv_a - 364289.3)) + 0.80528885),1.4994969*sqrt(k*(k + (-0.0018081291*k - 0.0018081291*(cos(k) - 2.1768098)*sin(k))*cos(5664608.0*k - 364289.3)) + 0.80528885),"[1.49949690000000, 0.805288850000000, -0.00180812910000000, -2.17680980000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k + (k*p2 + p2*(p3 + cos(k))*sin(k))*cos(k*p5 + p4)) + p1)**p6,"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",25,0.0024270036,0.0001220286020995,sqrt(((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * ((xv_a * (xv_a + -2.1769588)) * -0.006053607)) + (xv_a * xv_a)) - -0.801518) * 1.4997461,1.4997461*sqrt(xv_a**2 - 0.006053607*xv_a*(xv_a - 2.1769588)*cos(5664608.0*xv_a - 364289.3) + 0.801518),1.4997461*sqrt(k**2 - 0.006053607*k*(k - 2.1769588)*cos(5664608.0*k - 364289.3) + 0.801518),"[1.49974610000000, 0.801518000000000, 2, -0.00605360700000000, -2.17695880000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*p3*(k + p4)*cos(k*p6 + p5) + k**p2 + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",23,0.002427596,0.0001374010194114,sqrt((((cos(xv_a + ((xv_a * 5.664607e6) - -441692.84)) * ((xv_a + -2.1769588) * -0.006053607)) + xv_a) * xv_a) - -0.801518) * 1.4997461,1.4997461*sqrt(xv_a*(xv_a + (0.0131784530303916 - 0.006053607*xv_a)*cos(5664608.0*xv_a + 441692.84)) + 0.801518),1.4997461*sqrt(k*(k + (0.0131784530303916 - 0.006053607*k)*cos(5664608.0*k + 441692.84)) + 0.801518),"[1.49974610000000, 0.801518000000000, 0.0131784530303916, -0.00605360700000000, 441692.840000000, 5664608.00000000, 1/2]",p0*(k*(k + (k*p3 + p2)*cos(k*p5 + p4)) + p1)**p6,"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",21,0.0024282632,9.533472030911154e-06,sqrt(((((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * -0.0019637742) * xv_a) + xv_a) * xv_a) - -0.80077887) * 1.4998125,1.4998125*sqrt(xv_a*(-0.0019637742*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a) + 0.80077887),1.4998125*sqrt(k*(-0.0019637742*k*cos(5664608.0*k - 364289.3) + k) + 0.80077887),"[1.49981250000000, 0.800778870000000, -0.00196377420000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p2*cos(k*p4 + p3) + k) + p1)**p5,"[p0, p1, p2, p3, p4, p5]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",19,0.0024283095,0.0001025917166439,((cos(((xv_a - -0.15737519) * 5.664607e6) + 0.59388256) * 0.002477251) + sqrt((xv_a * xv_a) - -0.8007775)) * 1.4998118,1.4998118*sqrt(xv_a**2 + 0.8007775) + 0.0037154102813618*cos(5664607.0*xv_a + 891469.19678289),1.4998118*sqrt(k**2 + 0.8007775) + 0.0037154102813618*cos(5664607.0*k + 891469.19678289),"[1.49981180000000, 0.800777500000000, 2, 1/2, 0.00371541028136180, 891469.196782890, 5664607.00000000]",p0*(k**p2 + p1)**p3 + p4*cos(k*p6 + p5),"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",17,0.0024288078,0.0006020317227857,((cos((-0.1573751 - xv_a) * 5.664607e6) * 0.0024773872) + sqrt((xv_a * xv_a) - -0.8007775)) * 1.4998118,1.4998118*sqrt(xv_a**2 + 0.8007775) + 0.00371561455572896*cos(5664607.0*xv_a + 891468.0930857),1.4998118*sqrt(k**2 + 0.8007775) + 0.00371561455572896*cos(5664607.0*k + 891468.0930857),"[1.49981180000000, 0.800777500000000, 2, 1/2, 0.00371561455572896, 891468.093085700, 5664607.00000000]",p0*(k**p2 + p1)**p3 + p4*cos(k*p6 + p5),"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",15,0.002431734,0.0011275517937539,sqrt((xv_a * (xv_a + (cos(xv_a * 5.664607e6) * -0.005201575))) - -0.8007722) * 1.4998021,1.4998021*sqrt(xv_a*(xv_a - 0.005201575*cos(5664607.0*xv_a)) + 0.8007722),1.4998021*sqrt(k*(k - 0.005201575*cos(5664607.0*k)) + 0.8007722),"[1.49980210000000, 0.800772200000000, -0.00520157500000000, 5664607.00000000, 1/2]",p0*(k*(k + p2*cos(k*p3)) + p1)**p4,"[p0, p1, p2, p3, p4]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",39,0.0024447711,6.627993090006391e-05,(((((((((sin((xv_a / 0.09783436) / 0.0095715625) + (xv_a - 0.10335293)) + sin(xv_a / 0.08215915)) / 0.06562594) * ((sin(xv_a) - cos(xv_a)) * 5.0320735)) ^ 0.01903607) * (xv_a / 0.097343035)) + 2.8368158) ^ 0.08234447) * xv_a) - -0.63986397,xv_a*(xv_a*((xv_a + sin(xv_a/0.08215915) + sin(xv_a/(0.0095715625*0.09783436)) - 1*0.10335293)*(sin(xv_a) - cos(xv_a))*5.0320735/0.06562594)**0.01903607/0.097343035 + 2.8368158)**0.08234447 - 1*(-0.63986397),k*(11.1576274079492*k*((sin(k) - cos(k))*(k + sin(12.1714988531405*k) + sin(1067.88811266175*k) - 0.10335293))**0.01903607 + 2.8368158)**0.08234447 + 0.63986397,"[0.639863970000000, 2.83681580000000, 11.1576274079492, -1, -0.103352930000000, 12.1714988531405, 1067.88811266175, 0.0190360700000000, 0.0823444700000000]",k*(k*p2*((p3*cos(k) + sin(k))*(k + p4 + sin(k*p5) + sin(k*p6)))**p7 + p1)**p8 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7, p8]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",37,0.0024450952,0.000460407762577,((((((((sin((xv_a / 0.09783436) / 0.0095715625) + xv_a) + sin(xv_a / 0.08215915)) / 0.09783436) * ((sin(xv_a) - cos(xv_a)) * 5.0320735)) ^ 0.01903607) * ((xv_a / 0.097343035) + 2.8368158)) ^ 0.08234447) * xv_a) - -0.63986397,xv_a*(((xv_a + sin(xv_a/0.08215915) + sin(xv_a/(0.0095715625*0.09783436)))*(sin(xv_a) - cos(xv_a))*5.0320735/0.09783436)**0.01903607*(xv_a/0.097343035 + 2.8368158))**0.08234447 - 1*(-0.63986397),1.00619561174465*k*(((sin(k) - cos(k))*(k + sin(12.1714988531405*k) + sin(1067.88811266175*k)))**0.01903607*(10.2729486501012*k + 2.8368158))**0.08234447 + 0.63986397,"[0.639863970000000, 1.00619561174465, -1, 12.1714988531405, 1067.88811266175, 0.0190360700000000, 2.83681580000000, 10.2729486501012, 0.0823444700000000]",k*p1*(((p2*cos(k) + sin(k))*(k + sin(k*p3) + sin(k*p4)))**p5*(k*p7 + p6))**p8 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7, p8]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",36,0.0024462212,2.6571560103925376e-06,(((2.8368165 + ((((sin((xv_a + 0.5317483) / atan(0.08215863)) + (xv_a + sin(xv_a / 0.009571987))) * (5.0320735 * (sin(xv_a) - cos(xv_a)))) ^ 0.019085925) * (xv_a / 0.09711971))) ^ 0.08336963) * xv_a) - -0.6399304,xv_a*(xv_a*((xv_a + sin(xv_a/0.009571987) + sin((xv_a + 0.5317483)/atan(0.08215863)))*5.0320735*(sin(xv_a) - cos(xv_a)))**0.019085925/0.09711971 + 2.8368165)**0.08336963 - 1*(-0.6399304),k*(10.6190609427879*k*((sin(k) - cos(k))*(k + sin(104.471516728972*k) + sin((k + 0.5317483)/atan(0.08215863))))**0.019085925 + 2.8368165)**0.08336963 + 0.6399304,"[0.639930400000000, 2.83681650000000, 10.6190609427879, -1, 104.471516728972, 0.0821586300000000, 0.531748300000000, 0.0190859250000000, 0.0833696300000000]",k*(k*p2*((p3*cos(k) + sin(k))*(k + sin(k*p4) + sin((k + p6)*atan(p5)**p3)))**p7 + p1)**p8 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7, p8]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",35,0.0024462277,2.424111265451197e-05,((((((((sin(xv_a) - cos(xv_a)) * 5.0320735) * (sin(xv_a / atan(atan(0.08215863))) + (xv_a + sin(xv_a / 0.009571987)))) ^ 0.019085925) * (xv_a / 0.09711971)) + 2.8368165) ^ 0.08336963) * xv_a) - -0.6399304,xv_a*(xv_a*((sin(xv_a) - cos(xv_a))*5.0320735*(xv_a + sin(xv_a/0.009571987) + sin(xv_a/atan(atan(0.08215863)))))**0.019085925/0.09711971 + 2.8368165)**0.08336963 - 1*(-0.6399304),k*(10.6190609427879*k*((sin(k) - cos(k))*(k + sin(104.471516728972*k) + sin(k/atan(atan(0.08215863)))))**0.019085925 + 2.8368165)**0.08336963 + 0.6399304,"[0.639930400000000, 2.83681650000000, 10.6190609427879, -1, 104.471516728972, 0.0821586300000000, 0.0190859250000000, 0.0833696300000000]",k*(k*p2*((p3*cos(k) + sin(k))*(k + sin(k*p4) + sin(k*atan(atan(p5))**p3)))**p6 + p1)**p7 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",34,0.002446287,4.6600151090959935e-05,(((((((((sin(xv_a / atan(0.08215863)) + xv_a) + sin(xv_a / 0.009571987)) * 5.0320735) * (sin(xv_a) - cos(xv_a))) ^ 0.019085925) * (xv_a / 0.09711971)) + 2.8368165) ^ 0.08336963) * xv_a) - -0.6399304,xv_a*(xv_a*((xv_a + sin(xv_a/0.009571987) + sin(xv_a/atan(0.08215863)))*5.0320735*(sin(xv_a) - cos(xv_a)))**0.019085925/0.09711971 + 2.8368165)**0.08336963 - 1*(-0.6399304),k*(10.6190609427879*k*((sin(k) - cos(k))*(k + sin(104.471516728972*k) + sin(k/atan(0.08215863))))**0.019085925 + 2.8368165)**0.08336963 + 0.6399304,"[0.639930400000000, 2.83681650000000, 10.6190609427879, -1, 104.471516728972, 0.0821586300000000, 0.0190859250000000, 0.0833696300000000]",k*(k*p2*((p3*cos(k) + sin(k))*(k + sin(k*p4) + sin(k*atan(p5)**p3)))**p6 + p1)**p7 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",33,0.002446401,0.0005200243957081,(((((((((sin(xv_a / 0.08215863) + xv_a) + sin(xv_a / 0.009571987)) * 5.0320735) * (sin(xv_a) - cos(xv_a))) ^ 0.019085925) * (xv_a / 0.09711971)) + 2.8368165) ^ 0.08336963) * xv_a) - -0.6399304,xv_a*(xv_a*((xv_a + sin(xv_a/0.009571987) + sin(xv_a/0.08215863))*5.0320735*(sin(xv_a) - cos(xv_a)))**0.019085925/0.09711971 + 2.8368165)**0.08336963 - 1*(-0.6399304),k*(10.6190609427879*k*((sin(k) - cos(k))*(k + sin(12.1715758892279*k) + sin(104.471516728972*k)))**0.019085925 + 2.8368165)**0.08336963 + 0.6399304,"[0.639930400000000, 2.83681650000000, 10.6190609427879, -1, 12.1715758892279, 104.471516728972, 0.0190859250000000, 0.0833696300000000]",k*(k*p2*((p3*cos(k) + sin(k))*(k + sin(k*p4) + sin(k*p5)))**p6 + p1)**p7 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",31,0.0024489467,4.405781727770501e-05,(((((((sin(xv_a) - cos(xv_a)) * (sin(xv_a / 0.081974044) + (xv_a + -1.0461767))) * 5.0320735) ^ 0.019091489) * ((xv_a / 0.09710001) + 2.8368165)) ^ 0.083441205) * xv_a) - -0.63993907,xv_a*(((sin(xv_a) - cos(xv_a))*(xv_a + sin(xv_a/0.081974044) - 1.0461767)*5.0320735)**0.019091489*(xv_a/0.09710001 + 2.8368165))**0.083441205 - 1*(-0.63993907),1.00257736350435*k*(((sin(k) - cos(k))*(k + sin(12.1989833757622*k) - 1.0461767))**0.019091489*(10.2986601134233*k + 2.8368165))**0.083441205 + 0.63993907,"[0.639939070000000, 1.00257736350435, -1, -1.04617670000000, 12.1989833757622, 0.0190914890000000, 2.83681650000000, 10.2986601134233, 0.0834412050000000]",k*p1*(((p2*cos(k) + sin(k))*(k + p3 + sin(k*p4)))**p5*(k*p7 + p6))**p8 + p0,"[p0, p1, p2, p3, p4, p5, p6, p7, p8]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",29,0.0024491625,0.0001347036177953,((((xv_a * (((((sin(xv_a / 0.0819715) + xv_a) * 5.032074) * (sin(xv_a) - cos(xv_a))) ^ 0.019373076) / 0.09676837)) + 2.8368204) ^ 0.08324159) * xv_a) - -0.64030164,xv_a*(xv_a*((xv_a + sin(xv_a/0.0819715))*5.032074*(sin(xv_a) - cos(xv_a)))**0.019373076/0.09676837 + 2.8368204)**0.08324159 - 1*(-0.64030164),k*(10.6625620770223*k*((k + sin(12.1993619733688*k))*(sin(k) - cos(k)))**0.019373076 + 2.8368204)**0.08324159 + 0.64030164,"[0.640301640000000, 2.83682040000000, 10.6625620770223, 12.1993619733688, -1, 0.0193730760000000, 0.0832415900000000]",k*(k*p2*((k + sin(k*p3))*(p4*cos(k) + sin(k)))**p5 + p1)**p6 + p0,"[p0, p1, p2, p3, p4, p5, p6]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",20,0.0024521335,2.5487683893618848e-05,((atan(sin(xv_a) - cos(xv_a)) ^ 0.0016797232) * (xv_a * ((xv_a / 0.25561365) ^ 0.10849315))) - -0.76083213,xv_a*(xv_a/0.25561365)**0.10849315*atan(sin(xv_a) - cos(xv_a))**0.0016797232 - 1*(-0.76083213),1.15950619523414*k**1.10849315*atan(sin(k) - cos(k))**0.0016797232 + 0.76083213,"[0.760832130000000, 1.15950619523414, 1.10849315000000, -1, 0.00167972320000000]",k**p2*p1*atan(p3*cos(k) + sin(k))**p4 + p0,"[p0, p1, p2, p3, p4]"
P06,7,7.csv,omega,"[""k""]","[""d""]",[3.67319907],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",19,0.002452196,0.0007231716486208,(((((sin(xv_a) - cos(xv_a)) ^ 0.015336945) * (xv_a / 0.2579922)) ^ 0.10904557) * xv_a) - -0.7578724,xv_a*(xv_a*(sin(xv_a) - cos(xv_a))**0.015336945/0.2579922)**0.10904557 - 1*(-0.7578724),1.15920887190671*k*(k*(sin(k) - cos(k))**0.015336945)**0.10904557 + 0.7578724,"[0.757872400000000, 1.15920887190671, -1, 0.0153369450000000, 0.109045570000000]",k*p1*(k*(p2*cos(k) + sin(k))**p3)**p4 + p0,"[p0, p1, p2, p3, p4]"
